;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,2048
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
500,244141,1.20521e-05,1.52113e-06
501,244629,1.21665e-05,1.48796e-06
502,245117,1.23068e-05,1.49934e-06
503,245605,1.21147e-05,1.52732e-06
504,246094,1.20966e-05,1.46402e-06
505,246582,1.26482e-05,1.41841e-06
506,247070,1.2506e-05,1.45216e-06
507,247559,1.22392e-05,1.42907e-06
508,248047,1.23632e-05,1.39465e-06
509,248535,1.19454e-05,1.42371e-06
510,249023,1.1242e-05,1.49545e-06
511,249512,1.19394e-05,1.58494e-06
512,250000,1.27479e-05,1.56792e-06
513,250488,1.26279e-05,1.49697e-06
514,250977,1.23252e-05,1.49162e-06
515,251465,1.22483e-05,1.52451e-06
516,251953,1.29391e-05,1.50944e-06
517,252441,1.32236e-05,1.46558e-06
518,252930,1.24761e-05,1.46783e-06
519,253418,1.21335e-05,1.4745e-06
520,253906,1.21756e-05,1.45577e-06
521,254395,1.2572e-05,1.50898e-06
522,254883,1.23891e-05,1.51163e-06
523,255371,1.17765e-05,1.49371e-06
524,255859,1.21024e-05,1.54014e-06
525,256348,1.23098e-05,1.53276e-06
526,256836,1.22508e-05,1.46223e-06
527,257324,1.22469e-05,1.45358e-06
528,257813,1.25191e-05,1.52338e-06
529,258301,1.23515e-05,1.47781e-06
530,258789,1.24069e-05,1.3943e-06
531,259277,1.29898e-05,1.38886e-06
532,259766,1.31603e-05,1.41198e-06
533,260254,1.25788e-05,1.42974e-06
534,260742,1.23904e-05,1.44026e-06
535,261230,1.29831e-05,1.41474e-06
536,261719,1.29885e-05,1.4634e-06
537,262207,1.33028e-05,1.47875e-06
538,262695,1.34993e-05,1.46894e-06
539,263184,1.29634e-05,1.42127e-06
540,263672,1.25153e-05,1.43136e-06
541,264160,1.21343e-05,1.4321e-06
542,264648,1.21073e-05,1.43612e-06
543,265137,1.24397e-05,1.44939e-06
544,265625,1.20792e-05,1.45901e-06
545,266113,1.21908e-05,1.46048e-06
546,266602,1.26059e-05,1.46226e-06
547,267090,1.244e-05,1.43176e-06
548,267578,1.20169e-05,1.43646e-06
549,268066,1.22057e-05,1.42573e-06
550,268555,1.26523e-05,1.43292e-06
551,269043,1.29552e-05,1.54795e-06
552,269531,1.27177e-05,1.53317e-06
553,270020,1.19718e-05,1.43075e-06
554,270508,1.1725e-05,1.38468e-06
555,270996,1.21339e-05,1.38793e-06
556,271484,1.20641e-05,1.3487e-06
557,271973,1.18321e-05,1.32572e-06
558,272461,1.25249e-05,1.36571e-06
559,272949,1.25637e-05,1.42526e-06
560,273438,1.22029e-05,1.49698e-06
561,273926,1.22961e-05,1.45667e-06
562,274414,1.20354e-05,1.40613e-06
563,274902,1.1952e-05,1.41548e-06
564,275391,1.21054e-05,1.48356e-06
565,275879,1.23314e-05,1.54063e-06
566,276367,1.18426e-05,1.54763e-06
567,276855,1.14732e-05,1.50988e-06
568,277344,1.15752e-05,1.4632e-06
569,277832,1.15365e-05,1.44336e-06
570,278320,1.14408e-05,1.46203e-06
571,278809,1.20886e-05,1.45972e-06
572,279297,1.29183e-05,1.42743e-06
573,279785,1.28519e-05,1.45829e-06
574,280273,1.25083e-05,1.42791e-06
575,280762,1.23031e-05,1.42353e-06
576,281250,1.22573e-05,1.43487e-06
577,281738,1.22975e-05,1.38786e-06
578,282227,1.19589e-05,1.36302e-06
579,282715,1.21297e-05,1.39744e-06
580,283203,1.19415e-05,1.43588e-06
581,283691,1.19536e-05,1.40877e-06
582,284180,1.30101e-05,1.42339e-06
583,284668,1.37792e-05,1.47666e-06
584,285156,1.367e-05,1.45864e-06
585,285645,1.31161e-05,1.45169e-06
586,286133,1.27252e-05,1.46661e-06
587,286621,1.26858e-05,1.41619e-06
588,287109,1.30312e-05,1.42321e-06
589,287598,1.34096e-05,1.49059e-06
590,288086,1.30591e-05,1.50163e-06
