;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
379,92529.3,1.21113e-05,1.51061e-06
380,92773.4,1.23138e-05,1.47187e-06
381,93017.6,1.24555e-05,1.44969e-06
382,93261.7,1.27862e-05,1.44498e-06
383,93505.9,1.29269e-05,1.49806e-06
384,93750,1.29441e-05,1.54525e-06
385,93994.1,1.30529e-05,1.55222e-06
386,94238.3,1.29116e-05,1.48568e-06
387,94482.4,1.2715e-05,1.41916e-06
388,94726.6,1.30112e-05,1.47173e-06
389,94970.7,1.30081e-05,1.49608e-06
390,95214.8,1.25367e-05,1.43205e-06
391,95459,1.2794e-05,1.40881e-06
392,95703.1,1.27647e-05,1.4294e-06
393,95947.3,1.23739e-05,1.44294e-06
394,96191.4,1.25805e-05,1.47693e-06
395,96435.5,1.24521e-05,1.54213e-06
396,96679.7,1.22928e-05,1.49391e-06
397,96923.8,1.25737e-05,1.48297e-06
398,97168,1.23786e-05,1.50603e-06
399,97412.1,1.23763e-05,1.51039e-06
400,97656.3,1.30261e-05,1.44966e-06
401,97900.4,1.29807e-05,1.43181e-06
402,98144.5,1.26165e-05,1.44341e-06
403,98388.7,1.23791e-05,1.49494e-06
404,98632.8,1.21369e-05,1.45793e-06
405,98877,1.20968e-05,1.48124e-06
406,99121.1,1.21523e-05,1.52279e-06
407,99365.2,1.25663e-05,1.49547e-06
408,99609.4,1.28872e-05,1.45752e-06
409,99853.5,1.33396e-05,1.46884e-06
410,100098,1.31963e-05,1.52014e-06
411,100342,1.25745e-05,1.49027e-06
412,100586,1.26383e-05,1.5253e-06
413,100830,1.28741e-05,1.5589e-06
414,101074,1.21514e-05,1.5084e-06
415,101318,1.20716e-05,1.45692e-06
416,101563,1.22872e-05,1.41806e-06
417,101807,1.20992e-05,1.40731e-06
418,102051,1.27362e-05,1.43381e-06
419,102295,1.30986e-05,1.45588e-06
420,102539,1.27012e-05,1.52074e-06
421,102783,1.21527e-05,1.50308e-06
422,103027,1.21585e-05,1.52556e-06
423,103271,1.26376e-05,1.58707e-06
424,103516,1.28091e-05,1.59936e-06
425,103760,1.25681e-05,1.53167e-06
426,104004,1.25748e-05,1.43781e-06
427,104248,1.28304e-05,1.39566e-06
428,104492,1.28256e-05,1.38297e-06
429,104736,1.2217e-05,1.41285e-06
430,104980,1.23802e-05,1.43703e-06
431,105225,1.32205e-05,1.45091e-06
432,105469,1.26292e-05,1.50809e-06
433,105713,1.16046e-05,1.52863e-06
434,105957,1.14944e-05,1.48664e-06
435,106201,1.2502e-05,1.3974e-06
436,106445,1.29435e-05,1.33995e-06
437,106689,1.21773e-05,1.43038e-06
438,106934,1.24041e-05,1.46088e-06
439,107178,1.29661e-05,1.44048e-06
440,107422,1.26552e-05,1.4455e-06
441,107666,1.25106e-05,1.43599e-06
442,107910,1.2455e-05,1.44021e-06
443,108154,1.25652e-05,1.47467e-06
444,108398,1.2566e-05,1.48717e-06
445,108643,1.20904e-05,1.43679e-06
446,108887,1.19403e-05,1.44282e-06
447,109131,1.28794e-05,1.49397e-06
448,109375,1.32174e-05,1.46491e-06
449,109619,1.22974e-05,1.42918e-06
450,109863,1.21021e-05,1.43765e-06
451,110107,1.20834e-05,1.48509e-06
452,110352,1.23655e-05,1.53568e-06
453,110596,1.32752e-05,1.51974e-06
454,110840,1.32095e-05,1.49636e-06
455,111084,1.28196e-05,1.52304e-06
456,111328,1.29238e-05,1.51458e-06
457,111572,1.35448e-05,1.49991e-06
458,111816,1.35507e-05,1.46375e-06
459,112061,1.33014e-05,1.3871e-06
460,112305,1.34311e-05,1.39098e-06
461,112549,1.28555e-05,1.41156e-06
462,112793,1.23408e-05,1.42237e-06
463,113037,1.19917e-05,1.43205e-06
464,113281,1.1623e-05,1.42057e-06
465,113525,1.22699e-05,1.40034e-06
466,113770,1.3009e-05,1.36206e-06
467,114014,1.28893e-05,1.4328e-06
468,114258,1.26985e-05,1.48189e-06
469,114502,1.27327e-05,1.5135e-06
470,114746,1.25172e-05,1.50057e-06
471,114990,1.21375e-05,1.4822e-06
472,115234,1.20567e-05,1.4286e-06
473,115479,1.23684e-05,1.39271e-06
474,115723,1.22886e-05,1.4345e-06
475,115967,1.23996e-05,1.45583e-06
476,116211,1.21698e-05,1.43448e-06
477,116455,1.24561e-05,1.43898e-06
478,116699,1.28386e-05,1.46149e-06
479,116943,1.29507e-05,1.49037e-06
480,117188,1.2981e-05,1.47786e-06
481,117432,1.27059e-05,1.49375e-06
482,117676,1.32587e-05,1.48194e-06
483,117920,1.31517e-05,1.43978e-06
484,118164,1.25795e-05,1.46861e-06
485,118408,1.30937e-05,1.52145e-06
486,118652,1.33492e-05,1.45401e-06
487,118896,1.31558e-05,1.43296e-06
488,119141,1.33189e-05,1.42869e-06
489,119385,1.31079e-05,1.41151e-06
490,119629,1.2854e-05,1.42746e-06
491,119873,1.32125e-05,1.48758e-06
492,120117,1.31447e-05,1.5258e-06
493,120361,1.3003e-05,1.51927e-06
494,120605,1.32177e-05,1.52293e-06
495,120850,1.3427e-05,1.54975e-06
496,121094,1.32365e-05,1.58495e-06
497,121338,1.34785e-05,1.56619e-06
498,121582,1.33362e-05,1.54457e-06
499,121826,1.29708e-05,1.53709e-06
500,122070,1.29207e-05,1.51663e-06
501,122314,1.25869e-05,1.51235e-06
502,122559,1.22501e-05,1.508e-06
503,122803,1.22571e-05,1.52252e-06
504,123047,1.22319e-05,1.44196e-06
505,123291,1.26415e-05,1.36314e-06
506,123535,1.28318e-05,1.39294e-06
507,123779,1.26197e-05,1.46241e-06
508,124023,1.25839e-05,1.44708e-06
509,124268,1.2531e-05,1.45474e-06
510,124512,1.23129e-05,1.45872e-06
511,124756,1.29033e-05,1.43908e-06
512,125000,1.36756e-05,1.45812e-06
513,125244,1.39239e-05,1.46148e-06
514,125488,1.30649e-05,1.434e-06
515,125732,1.21201e-05,1.4363e-06
516,125977,1.23877e-05,1.50192e-06
517,126221,1.25719e-05,1.53127e-06
518,126465,1.24801e-05,1.47007e-06
519,126709,1.26715e-05,1.42592e-06
520,126953,1.26608e-05,1.44464e-06
521,127197,1.24708e-05,1.41319e-06
522,127441,1.20247e-05,1.46539e-06
523,127686,1.26164e-05,1.51304e-06
524,127930,1.30402e-05,1.50772e-06
525,128174,1.25136e-05,1.46195e-06
526,128418,1.23167e-05,1.39217e-06
527,128662,1.19442e-05,1.36664e-06
528,128906,1.18999e-05,1.37852e-06
529,129150,1.21463e-05,1.3863e-06
530,129395,1.2543e-05,1.44702e-06
531,129639,1.27963e-05,1.50979e-06
532,129883,1.30142e-05,1.52162e-06
533,130127,1.28843e-05,1.53008e-06
534,130371,1.23451e-05,1.50081e-06
535,130615,1.2431e-05,1.42771e-06
536,130859,1.2676e-05,1.46838e-06
537,131104,1.28781e-05,1.51025e-06
538,131348,1.30136e-05,1.48006e-06
539,131592,1.28163e-05,1.45569e-06
540,131836,1.25419e-05,1.42966e-06
541,132080,1.26915e-05,1.46598e-06
542,132324,1.28953e-05,1.53567e-06
543,132568,1.27157e-05,1.51583e-06
544,132813,1.20722e-05,1.44269e-06
545,133057,1.19215e-05,1.49542e-06
546,133301,1.26164e-05,1.53914e-06
547,133545,1.28622e-05,1.48355e-06
548,133789,1.27862e-05,1.43841e-06
549,134033,1.27253e-05,1.45676e-06
550,134277,1.23895e-05,1.47296e-06
551,134521,1.25048e-05,1.39792e-06
552,134766,1.26507e-05,1.36674e-06
553,135010,1.28592e-05,1.39779e-06
554,135254,1.31288e-05,1.42898e-06
555,135498,1.29465e-05,1.45044e-06
556,135742,1.23543e-05,1.4798e-06
557,135986,1.20855e-05,1.44759e-06
558,136230,1.23862e-05,1.37369e-06
559,136475,1.27681e-05,1.3926e-06
560,136719,1.22174e-05,1.43285e-06
561,136963,1.19137e-05,1.43196e-06
562,137207,1.23323e-05,1.45377e-06
563,137451,1.24821e-05,1.49515e-06
564,137695,1.27213e-05,1.44816e-06
565,137939,1.24199e-05,1.41564e-06
566,138184,1.23199e-05,1.40307e-06
567,138428,1.29529e-05,1.44878e-06
568,138672,1.34623e-05,1.4925e-06
569,138916,1.3059e-05,1.49313e-06
570,139160,1.24197e-05,1.45213e-06
571,139404,1.23886e-05,1.36469e-06
572,139648,1.21972e-05,1.42511e-06
573,139893,1.19965e-05,1.48967e-06
574,140137,1.27932e-05,1.46806e-06
575,140381,1.28036e-05,1.42252e-06
576,140625,1.26138e-05,1.38994e-06
577,140869,1.28489e-05,1.39764e-06
578,141113,1.28361e-05,1.49629e-06
579,141357,1.23231e-05,1.53413e-06
580,141602,1.21447e-05,1.481e-06
581,141846,1.26374e-05,1.43576e-06
582,142090,1.32104e-05,1.44026e-06
583,142334,1.32741e-05,1.47156e-06
584,142578,1.34071e-05,1.47681e-06
585,142822,1.31747e-05,1.42642e-06
586,143066,1.2952e-05,1.39819e-06
587,143311,1.31439e-05,1.45115e-06
588,143555,1.29254e-05,1.49054e-06
589,143799,1.25464e-05,1.42612e-06
590,144043,1.27864e-05,1.45595e-06
591,144287,1.27443e-05,1.56867e-06
