;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,16384
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
441,26916.5,1.23514e-05,1.50242e-06
442,26977.5,1.20997e-05,1.50149e-06
443,27038.6,1.25848e-05,1.46463e-06
444,27099.6,1.2822e-05,1.49339e-06
445,27160.6,1.22724e-05,1.53139e-06
446,27221.7,1.1935e-05,1.46005e-06
447,27282.7,1.27987e-05,1.40745e-06
448,27343.8,1.35304e-05,1.52391e-06
449,27404.8,1.33927e-05,1.60182e-06
450,27465.8,1.31183e-05,1.549e-06
451,27526.9,1.30619e-05,1.52829e-06
452,27587.9,1.30659e-05,1.53878e-06
453,27648.9,1.27489e-05,1.58308e-06
454,27710,1.20903e-05,1.60603e-06
455,27771,1.18448e-05,1.57188e-06
456,27832,1.21983e-05,1.51446e-06
457,27893.1,1.24413e-05,1.41422e-06
458,27954.1,1.22977e-05,1.41117e-06
459,28015.1,1.2505e-05,1.47993e-06
460,28076.2,1.26058e-05,1.50438e-06
461,28137.2,1.33293e-05,1.49371e-06
462,28198.2,1.34388e-05,1.4913e-06
463,28259.3,1.28826e-05,1.54494e-06
464,28320.3,1.25889e-05,1.57004e-06
465,28381.3,1.25893e-05,1.48249e-06
466,28442.4,1.29376e-05,1.46424e-06
467,28503.4,1.3191e-05,1.49576e-06
468,28564.5,1.33273e-05,1.46013e-06
469,28625.5,1.28272e-05,1.47528e-06
470,28686.5,1.23893e-05,1.52794e-06
471,28747.6,1.23945e-05,1.54216e-06
472,28808.6,1.27789e-05,1.57392e-06
473,28869.6,1.27823e-05,1.56316e-06
474,28930.7,1.27816e-05,1.502e-06
475,28991.7,1.30464e-05,1.54534e-06
476,29052.7,1.33783e-05,1.55925e-06
477,29113.8,1.32537e-05,1.52692e-06
478,29174.8,1.31174e-05,1.53072e-06
479,29235.8,1.28542e-05,1.48602e-06
480,29296.9,1.29565e-05,1.44847e-06
481,29357.9,1.29679e-05,1.4765e-06
482,29418.9,1.30033e-05,1.52318e-06
483,29480,1.33326e-05,1.5428e-06
484,29541,1.35951e-05,1.51556e-06
485,29602.1,1.38166e-05,1.50997e-06
486,29663.1,1.38762e-05,1.51974e-06
487,29724.1,1.34023e-05,1.48328e-06
488,29785.2,1.33216e-05,1.48467e-06
489,29846.2,1.30109e-05,1.52527e-06
490,29907.2,1.29007e-05,1.44932e-06
491,29968.3,1.29651e-05,1.429e-06
492,30029.3,1.33004e-05,1.49523e-06
493,30090.3,1.33586e-05,1.477e-06
494,30151.4,1.28747e-05,1.47675e-06
495,30212.4,1.25804e-05,1.50391e-06
496,30273.4,1.29787e-05,1.52907e-06
497,30334.5,1.32806e-05,1.55112e-06
498,30395.5,1.30142e-05,1.49503e-06
499,30456.5,1.28784e-05,1.47338e-06
500,30517.6,1.29158e-05,1.51079e-06
501,30578.6,1.27103e-05,1.48387e-06
502,30639.6,1.23446e-05,1.48576e-06
503,30700.7,1.22554e-05,1.50516e-06
504,30761.7,1.29162e-05,1.51589e-06
505,30822.8,1.33211e-05,1.48659e-06
506,30883.8,1.32604e-05,1.45633e-06
507,30944.8,1.30501e-05,1.44894e-06
508,31005.9,1.25931e-05,1.4404e-06
509,31066.9,1.23553e-05,1.41268e-06
510,31127.9,1.24882e-05,1.42113e-06
511,31189,1.29377e-05,1.50151e-06
512,31250,1.27675e-05,1.51251e-06
513,31311,1.24684e-05,1.42536e-06
514,31372.1,1.23583e-05,1.45651e-06
515,31433.1,1.24656e-05,1.52345e-06
516,31494.1,1.28686e-05,1.53076e-06
517,31555.2,1.25755e-05,1.54142e-06
518,31616.2,1.26273e-05,1.54782e-06
519,31677.2,1.32581e-05,1.49441e-06
520,31738.3,1.31344e-05,1.47619e-06
521,31799.3,1.30053e-05,1.46319e-06
522,31860.4,1.2587e-05,1.40157e-06
523,31921.4,1.2212e-05,1.4089e-06
524,31982.4,1.25662e-05,1.45723e-06
525,32043.5,1.2924e-05,1.48285e-06
526,32104.5,1.28221e-05,1.52038e-06
527,32165.5,1.3196e-05,1.56478e-06
528,32226.6,1.29374e-05,1.53877e-06
529,32287.6,1.26308e-05,1.50643e-06
530,32348.6,1.27588e-05,1.50597e-06
531,32409.7,1.26991e-05,1.53257e-06
532,32470.7,1.27766e-05,1.53297e-06
533,32531.7,1.25974e-05,1.40512e-06
534,32592.8,1.26659e-05,1.37428e-06
535,32653.8,1.28737e-05,1.47146e-06
536,32714.8,1.29814e-05,1.49498e-06
537,32775.9,1.3359e-05,1.5051e-06
538,32836.9,1.31769e-05,1.48954e-06
539,32897.9,1.26723e-05,1.43462e-06
540,32959,1.25205e-05,1.45334e-06
541,33020,1.27908e-05,1.48269e-06
542,33081.1,1.27124e-05,1.50129e-06
543,33142.1,1.23612e-05,1.48825e-06
544,33203.1,1.22907e-05,1.46943e-06
545,33264.2,1.23598e-05,1.47253e-06
546,33325.2,1.22761e-05,1.49769e-06
547,33386.2,1.26706e-05,1.48372e-06
548,33447.3,1.31392e-05,1.52103e-06
549,33508.3,1.34056e-05,1.48874e-06
550,33569.3,1.34937e-05,1.42168e-06
551,33630.4,1.38844e-05,1.44118e-06
552,33691.4,1.36044e-05,1.45588e-06
