// SR1 Audio Analyzer: 10/21/2024 9:52:21 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
25656.25,7.08952333419159E-9
25687.5,7.05159664705731E-9
25718.75,6.92806781192078E-9
25750,6.80427450270025E-9
25781.25,6.70754016341494E-9
25812.5,6.74713421910136E-9
25843.75,6.81956465980352E-9
25875,6.79891140767392E-9
25906.25,6.80381357629864E-9
25937.5,6.85196095930391E-9
25968.75,6.87667628736164E-9
26000,6.96521334640968E-9
26031.25,7.06857858318045E-9
26062.5,7.1190536657557E-9
26093.75,7.13139156413914E-9
26125,6.99011238255597E-9
26156.25,6.83224145862792E-9
26187.5,6.94277148676691E-9
26218.75,7.11152116632835E-9
26250,7.14368582643235E-9
26281.25,7.13231493497561E-9
26312.5,7.09199233539697E-9
26343.75,6.95732172381624E-9
26375,6.81414162218351E-9
26406.25,6.75768018415094E-9
26437.5,6.80460794429421E-9
26468.75,6.84072186751527E-9
26500,6.84181210509314E-9
26531.25,6.9587856463835E-9
26562.5,7.14965952911767E-9
26593.75,7.25296661087035E-9
26625,7.12241552626661E-9
26656.25,6.93216427421255E-9
26687.5,6.99676121081307E-9
26718.75,7.07569526401686E-9
26750,7.00743737075459E-9
26781.25,7.08372858776396E-9
26812.5,7.29824213855626E-9
26843.75,7.38463214073356E-9
26875,7.30282277885024E-9
26906.25,7.15240520503496E-9
26937.5,7.02093474031232E-9
26968.75,6.9367049820114E-9
27000,7.03572431111857E-9
27031.25,7.20132777510062E-9
27062.5,7.23438077385305E-9
27093.75,7.17242168937829E-9
27125,7.06927212892489E-9
27156.25,6.99842485241687E-9
27187.5,7.07729527744032E-9
27218.75,7.19395043168295E-9
27250,7.18779025054403E-9
27281.25,7.13058522915165E-9
27312.5,7.00820638249383E-9
27343.75,6.78938600276984E-9
27375,6.58683899619937E-9
27406.25,6.55680547833309E-9
27437.5,6.73168872881974E-9
27468.75,6.99475713572389E-9
27500,7.1431390639731E-9
27531.25,7.1264623811838E-9
27562.5,7.02501905298763E-9
27593.75,6.93252435021818E-9
27625,6.88443185899977E-9
27656.25,6.91505924909457E-9
27687.5,7.04721767174404E-9
27718.75,7.12284743842473E-9
