;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
404,9863.28,3.82151e-06,3.93542e-06
405,9887.7,3.81821e-06,4.037e-06
406,9912.11,3.60776e-06,4.12639e-06
407,9936.52,3.43627e-06,4.04071e-06
408,9960.94,3.45504e-06,3.90127e-06
409,9985.35,3.56625e-06,3.89226e-06
410,10009.8,3.73715e-06,3.95792e-06
411,10034.2,3.72091e-06,3.96856e-06
412,10058.6,3.63926e-06,4.00548e-06
413,10083,3.62263e-06,4.1549e-06
414,10107.4,3.70501e-06,4.29543e-06
415,10131.8,3.78354e-06,4.17132e-06
416,10156.3,3.80359e-06,4.06719e-06
417,10180.7,3.84016e-06,4.29547e-06
418,10205.1,3.87069e-06,4.35852e-06
419,10229.5,3.41823e-06,4.25277e-06
420,10253.9,3.26618e-06,4.12396e-06
421,10278.3,3.44157e-06,4.05683e-06
422,10302.7,3.49895e-06,4.07656e-06
423,10327.1,3.55788e-06,4.15846e-06
424,10351.6,3.58936e-06,4.16893e-06
425,10376,3.75745e-06,4.00199e-06
426,10400.4,3.80897e-06,4.03274e-06
427,10424.8,3.87575e-06,4.12216e-06
428,10449.2,3.84851e-06,4.0519e-06
429,10473.6,3.82677e-06,3.96307e-06
430,10498,3.83618e-06,3.97598e-06
431,10522.5,3.92484e-06,4.03321e-06
432,10546.9,3.95044e-06,4.13615e-06
433,10571.3,3.71276e-06,4.35996e-06
434,10595.7,3.66401e-06,4.31444e-06
435,10620.1,3.6558e-06,4.10087e-06
436,10644.5,3.61751e-06,3.92827e-06
437,10668.9,3.67156e-06,3.89998e-06
438,10693.4,3.77262e-06,4.08498e-06
439,10717.8,3.75393e-06,4.10218e-06
440,10742.2,3.58771e-06,3.96175e-06
441,10766.6,3.64644e-06,4.02888e-06
442,10791,3.88061e-06,4.0484e-06
443,10815.4,3.97892e-06,4.06634e-06
444,10839.8,3.85154e-06,4.1374e-06
445,10864.3,3.86436e-06,4.25297e-06
446,10888.7,3.83703e-06,4.19848e-06
447,10913.1,3.61692e-06,4.09149e-06
448,10937.5,3.6409e-06,4.10181e-06
449,10961.9,3.75044e-06,4.09524e-06
450,10986.3,3.74861e-06,4.20861e-06
451,11010.7,3.70393e-06,4.21673e-06
452,11035.2,3.57314e-06,4.3127e-06
453,11059.6,3.52168e-06,4.33233e-06
454,11084,3.64151e-06,4.19801e-06
455,11108.4,3.6653e-06,4.19574e-06
456,11132.8,3.82416e-06,4.21968e-06
457,11157.2,4.04878e-06,4.12905e-06
458,11181.6,4.09553e-06,4.14159e-06
459,11206.1,3.9233e-06,4.17558e-06
460,11230.5,3.82173e-06,4.25305e-06
461,11254.9,3.79874e-06,4.29035e-06
462,11279.3,3.81278e-06,4.16936e-06
463,11303.7,3.80337e-06,4.02115e-06
464,11328.1,3.92956e-06,4.12279e-06
465,11352.5,3.99585e-06,4.18182e-06
466,11377,3.92578e-06,4.01648e-06
467,11401.4,3.86732e-06,3.88434e-06
468,11425.8,3.8299e-06,3.98695e-06
469,11450.2,3.65365e-06,4.04994e-06
470,11474.6,3.66014e-06,4.00024e-06
471,11499,3.81845e-06,3.92002e-06
472,11523.4,3.81808e-06,3.95642e-06
473,11547.9,3.56304e-06,4.19118e-06
474,11572.3,3.50648e-06,4.35199e-06
475,11596.7,3.80802e-06,4.34585e-06
476,11621.1,4.00023e-06,4.24154e-06
477,11645.5,3.93235e-06,4.19526e-06
478,11669.9,3.76462e-06,4.12967e-06
479,11694.3,3.62398e-06,3.89762e-06
480,11718.8,3.46037e-06,3.87374e-06
481,11743.2,3.49257e-06,4.07518e-06
482,11767.6,3.7132e-06,4.11629e-06
483,11792,3.78036e-06,4.22659e-06
484,11816.4,3.72713e-06,4.38821e-06
485,11840.8,3.62875e-06,4.33541e-06
486,11865.2,3.69421e-06,4.22955e-06
487,11889.6,3.80584e-06,4.19065e-06
488,11914.1,3.81721e-06,4.0787e-06
489,11938.5,3.88511e-06,3.97899e-06
490,11962.9,3.81566e-06,3.95355e-06
491,11987.3,3.73648e-06,3.92093e-06
492,12011.7,3.6775e-06,3.99619e-06
493,12036.1,3.79804e-06,4.18478e-06
494,12060.5,3.85632e-06,4.34103e-06
495,12085,3.75958e-06,4.41814e-06
496,12109.4,3.75317e-06,4.38594e-06
497,12133.8,3.70935e-06,4.11594e-06
498,12158.2,3.7076e-06,4.03534e-06
499,12182.6,3.81016e-06,4.0942e-06
500,12207,3.80263e-06,4.14215e-06
501,12231.4,3.80192e-06,4.16471e-06
502,12255.9,3.71629e-06,4.25911e-06
503,12280.3,3.71397e-06,4.12262e-06
504,12304.7,3.76246e-06,3.90058e-06
505,12329.1,3.75307e-06,3.91557e-06
506,12353.5,3.6915e-06,4.07165e-06
507,12377.9,3.56739e-06,4.01931e-06
508,12402.3,3.70637e-06,3.90981e-06
509,12426.8,3.85569e-06,3.9224e-06
510,12451.2,3.98738e-06,3.79676e-06
511,12475.6,4.13646e-06,3.7927e-06
512,12500,3.90246e-06,4.03345e-06
513,12524.4,3.81553e-06,4.23537e-06
514,12548.8,3.91863e-06,4.20425e-06
515,12573.2,4.07495e-06,4.0964e-06
516,12597.7,4.05372e-06,4.00019e-06
517,12622.1,3.82081e-06,4.03613e-06
518,12646.5,3.61346e-06,4.04709e-06
519,12670.9,3.6946e-06,3.94984e-06
