;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
265,6469.73,1.26944e-05,0.000994601
266,6494.14,1.35648e-05,0.00105222
267,6518.55,1.39981e-05,0.00104683
268,6542.97,1.33465e-05,0.00096789
269,6567.38,1.25884e-05,0.000932073
270,6591.8,1.28008e-05,0.000950178
271,6616.21,1.32031e-05,0.000989061
272,6640.63,1.35008e-05,0.00102191
273,6665.04,1.3624e-05,0.00100425
274,6689.45,1.29982e-05,0.000940566
275,6713.87,1.2681e-05,0.000910708
276,6738.28,1.35584e-05,0.000973533
277,6762.7,1.3572e-05,0.000971397
278,6787.11,1.27621e-05,0.000909482
279,6811.52,1.25381e-05,0.000914489
280,6835.94,1.28208e-05,0.000955733
281,6860.35,1.31867e-05,0.000976444
282,6884.77,1.3447e-05,0.000967113
283,6909.18,1.33304e-05,0.000950123
284,6933.59,1.28436e-05,0.000941234
285,6958.01,1.35199e-05,0.00100478
286,6982.42,1.37966e-05,0.00102123
287,7006.84,1.29859e-05,0.00097296
288,7031.25,1.26104e-05,0.000954939
289,7055.66,1.32832e-05,0.0009779
290,7080.08,1.36534e-05,0.000995721
291,7104.49,1.29207e-05,0.000953198
292,7128.91,1.19309e-05,0.000877466
293,7153.32,1.21795e-05,0.000884769
294,7177.73,1.27626e-05,0.000913976
295,7202.15,1.29014e-05,0.000914219
296,7226.56,1.28523e-05,0.000954127
297,7250.98,1.24539e-05,0.000945984
298,7275.39,1.19559e-05,0.000901369
299,7299.8,1.19834e-05,0.000907135
300,7324.22,1.26863e-05,0.000928747
301,7348.63,1.31257e-05,0.000959063
302,7373.05,1.2858e-05,0.000987631
303,7397.46,1.31548e-05,0.00100574
304,7421.88,1.30557e-05,0.000974623
305,7446.29,1.22042e-05,0.000915299
306,7470.7,1.22848e-05,0.000935451
307,7495.12,1.2899e-05,0.000980028
308,7519.53,1.24601e-05,0.0009449
309,7543.95,1.24901e-05,0.000922432
310,7568.36,1.29002e-05,0.000943407
311,7592.77,1.28902e-05,0.000940424
312,7617.19,1.26066e-05,0.000932646
313,7641.6,1.25197e-05,0.000945959
314,7666.02,1.26766e-05,0.000961709
315,7690.43,1.30695e-05,0.000964862
316,7714.84,1.42617e-05,0.00103321
317,7739.26,1.4229e-05,0.00104871
318,7763.67,1.3196e-05,0.000977396
319,7788.09,1.27132e-05,0.000935738
320,7812.5,1.26203e-05,0.000937096
321,7836.91,1.24204e-05,0.000937789
322,7861.33,1.26299e-05,0.000943087
323,7885.74,1.2442e-05,0.000935668
324,7910.16,1.18431e-05,0.000906508
325,7934.57,1.29677e-05,0.000985868
326,7958.98,2.88145e-05,0.00218435
327,7983.4,6.40755e-05,0.00487576
328,8007.81,7.09457e-05,0.00540306
329,8032.23,3.87156e-05,0.00294573
330,8056.64,1.50808e-05,0.00113483
331,8081.05,1.22601e-05,0.000901388
332,8105.47,1.27468e-05,0.000914015
333,8129.88,1.32504e-05,0.000943747
334,8154.3,1.32372e-05,0.000969023
335,8178.71,1.29219e-05,0.000986825
336,8203.13,1.30367e-05,0.000995828
337,8227.54,1.34876e-05,0.00100283
338,8251.95,1.34805e-05,0.000992536
339,8276.37,1.32305e-05,0.00097899
340,8300.78,1.23808e-05,0.000916015
341,8325.2,1.17154e-05,0.000872094
342,8349.61,1.20683e-05,0.000904128
343,8374.02,1.28793e-05,0.000957601
344,8398.44,1.23849e-05,0.000913049
345,8422.85,1.20148e-05,0.000873783
346,8447.27,1.26357e-05,0.000904416
347,8471.68,1.32815e-05,0.000956008
348,8496.09,1.36421e-05,0.000982659
349,8520.51,1.31588e-05,0.000952935
350,8544.92,1.25548e-05,0.000912761
351,8569.34,1.22925e-05,0.000894706
352,8593.75,1.23311e-05,0.000902954
353,8618.16,1.25478e-05,0.00094498
354,8642.58,1.23064e-05,0.000923952
355,8666.99,1.1909e-05,0.000876291
356,8691.41,1.25611e-05,0.000917973
357,8715.82,1.34085e-05,0.000972122
358,8740.23,1.37637e-05,0.000998136
359,8764.65,1.30616e-05,0.000973673
360,8789.06,1.22734e-05,0.000921981
361,8813.48,1.26836e-05,0.000927692
362,8837.89,1.26794e-05,0.000917061
363,8862.3,1.25634e-05,0.000931007
364,8886.72,1.30632e-05,0.000988413
365,8911.13,1.32457e-05,0.000995056
366,8935.55,1.32382e-05,0.00100628
367,8959.96,1.30982e-05,0.000996031
368,8984.38,1.3939e-05,0.00102888
369,9008.79,1.40076e-05,0.0010312
370,9033.2,1.31058e-05,0.000985995
371,9057.62,1.2703e-05,0.000946382
372,9082.03,1.22876e-05,0.000900448
373,9106.45,1.25848e-05,0.000929376
374,9130.86,1.34471e-05,0.00098006
375,9155.27,1.27316e-05,0.000918134
376,9179.69,1.21116e-05,0.000884317
377,9204.1,1.24497e-05,0.00092298
378,9228.52,1.32426e-05,0.000964192
379,9252.93,1.39712e-05,0.00101443
380,9277.34,1.41704e-05,0.00102177
381,9301.76,1.37545e-05,0.000997482
382,9326.17,1.26497e-05,0.000922967
383,9350.59,1.27244e-05,0.000912098
384,9375,1.36179e-05,0.000963712
385,9399.41,1.35798e-05,0.000980737
386,9423.83,1.32109e-05,0.000960091
387,9448.24,1.27943e-05,0.000906641
388,9472.66,1.27443e-05,0.000925429
389,9497.07,1.33018e-05,0.000985771
390,9521.48,1.30493e-05,0.000955936
391,9545.9,1.26679e-05,0.000921788
392,9570.31,1.26075e-05,0.000926255
393,9594.73,1.28895e-05,0.000954991
394,9619.14,1.32404e-05,0.000965428
395,9643.55,1.31348e-05,0.000945786
396,9667.97,1.28119e-05,0.000933206
397,9692.38,1.2882e-05,0.000944627
398,9716.8,1.33079e-05,0.00095993
399,9741.21,1.34656e-05,0.000955627
400,9765.63,1.31175e-05,0.000937933
401,9790.04,1.27217e-05,0.000923207
402,9814.45,1.30386e-05,0.000923172
403,9838.87,1.34511e-05,0.000947654
404,9863.28,1.28097e-05,0.000959202
405,9887.7,1.21901e-05,0.000922739
406,9912.11,1.23899e-05,0.000893021
407,9936.52,1.28965e-05,0.000921179
408,9960.94,1.34969e-05,0.000975598
409,9985.35,1.37684e-05,0.000984963
410,10009.8,1.34689e-05,0.000955793
411,10034.2,1.31354e-05,0.000941875
412,10058.6,1.276e-05,0.000917653
413,10083,1.23887e-05,0.00088331
414,10107.4,1.23532e-05,0.000894358
415,10131.8,1.33691e-05,0.000971103
416,10156.3,1.34763e-05,0.000971553
417,10180.7,1.2959e-05,0.000928423
418,10205.1,1.31757e-05,0.000936453
419,10229.5,1.37373e-05,0.000978035
420,10253.9,1.39439e-05,0.000988752
421,10278.3,1.36806e-05,0.000965852
422,10302.7,1.28194e-05,0.000918173
423,10327.1,1.24395e-05,0.000913749
424,10351.6,1.32619e-05,0.000938424
425,10376,1.38524e-05,0.00096674
426,10400.4,1.33554e-05,0.000955661
427,10424.8,1.25896e-05,0.00090325
428,10449.2,1.24628e-05,0.000903929
429,10473.6,1.25633e-05,0.000912105
430,10498,1.21322e-05,0.000863416
431,10522.5,1.24001e-05,0.000869602
432,10546.9,1.27009e-05,0.000894541
433,10571.3,1.25646e-05,0.000908549
434,10595.7,1.23801e-05,0.000902581
435,10620.1,1.24431e-05,0.000893908
436,10644.5,1.28429e-05,0.000930869
437,10668.9,1.31263e-05,0.000958398
438,10693.4,1.27104e-05,0.000922448
439,10717.8,1.2717e-05,0.000917604
440,10742.2,1.33697e-05,0.000967348
441,10766.6,1.36158e-05,0.000990629
442,10791,1.35303e-05,0.000996964
443,10815.4,1.34612e-05,0.000984993
444,10839.8,1.30454e-05,0.000932023
445,10864.3,1.26654e-05,0.000902554
446,10888.7,1.29711e-05,0.000921705
447,10913.1,1.25457e-05,0.000913175
448,10937.5,1.22585e-05,0.00092572
449,10961.9,1.27377e-05,0.000963117
450,10986.3,1.36827e-05,0.00101234
451,11010.7,1.36235e-05,0.000987074
452,11035.2,1.31602e-05,0.000955353
453,11059.6,1.33234e-05,0.000966978
454,11084,1.30967e-05,0.000944524
455,11108.4,1.26828e-05,0.000922032
456,11132.8,1.29491e-05,0.000937322
457,11157.2,1.32781e-05,0.000958999
458,11181.6,1.32736e-05,0.000974834
459,11206.1,1.32679e-05,0.000996251
460,11230.5,1.37241e-05,0.00101345
461,11254.9,1.378e-05,0.000998453
462,11279.3,1.27252e-05,0.000918144
463,11303.7,1.23442e-05,0.000883767
464,11328.1,1.266e-05,0.000904499
465,11352.5,1.24461e-05,0.00090154
466,11377,1.23648e-05,0.000904615
467,11401.4,1.32731e-05,0.000969659
468,11425.8,1.40891e-05,0.00102091
469,11450.2,1.40952e-05,0.00104249
470,11474.6,1.37858e-05,0.00103302
471,11499,1.46904e-05,0.00107325
472,11523.4,1.47599e-05,0.00106436
473,11547.9,1.39177e-05,0.00101152
474,11572.3,1.37826e-05,0.00100768
475,11596.7,1.36113e-05,0.0009988
476,11621.1,1.33624e-05,0.000969682
477,11645.5,1.32659e-05,0.000943021
478,11669.9,1.27886e-05,0.000916537
479,11694.3,1.24462e-05,0.000915134
480,11718.8,1.30837e-05,0.000950679
481,11743.2,1.43515e-05,0.00103537
482,11767.6,1.41831e-05,0.00102116
483,11792,1.30557e-05,0.000929363
484,11816.4,1.28017e-05,0.000907923
485,11840.8,1.30609e-05,0.000941849
486,11865.2,1.34115e-05,0.000969281
